frame,keypoint_id,x,y,px,py,visibility
28,5,0.30552495,0.35277444,219,451,0.9751646518707275
28,6,0.28437632,0.35040614,204,448,0.9976828098297119
28,7,0.3008297,0.38688684,216,495,0.727522075176239
28,8,0.2689096,0.38730952,193,495,0.9934011101722717
28,9,0.3265341,0.40185612,235,514,0.7366890907287598
28,10,0.30732253,0.40663332,221,520,0.9815974235534668
28,11,0.25686446,0.41814256,184,535,0.9862416982650757
28,12,0.23793581,0.41795832,171,534,0.9961659908294678
28,13,0.3059575,0.47065574,220,602,0.9468640089035034
28,14,0.28268132,0.47171798,203,603,0.9866164922714233
28,15,0.25303793,0.5138074,182,657,0.8537275195121765
28,16,0.21030813,0.5178306,151,662,0.9451994299888611
29,0,0.34748,0.32618466,250,417,0.9453105926513672
29,1,0.35063764,0.32204524,252,412,0.5424472093582153
29,2,0.33938146,0.32113257,244,411,0.9662736654281616
29,3,0.33896172,0.3263535,244,417,0.08897935599088669
29,4,0.31285676,0.32346764,225,414,0.9718025922775269
29,5,0.3095881,0.35162243,222,450,0.9758190512657166
29,6,0.28380996,0.34802395,204,445,0.9979264736175537
29,7,0.3036751,0.38582018,218,493,0.7320327758789062
29,8,0.2659102,0.38396314,191,491,0.9942333102226257
29,9,0.32706884,0.39908463,235,510,0.7422448396682739
29,10,0.3041168,0.40289998,218,515,0.9835585951805115
29,11,0.258821,0.41605115,186,532,0.987384557723999
29,12,0.2374484,0.41521066,170,531,0.9966468214988708
29,13,0.30330884,0.46808273,218,599,0.9532528519630432
29,14,0.27974603,0.46838498,201,599,0.9886308908462524
29,15,0.25421894,0.5127757,183,656,0.8718728423118591
29,16,0.21441337,0.51570797,154,660,0.9534266591072083
30,0,0.34621236,0.3231076,249,413,0.946913480758667
30,1,0.35014844,0.31901985,252,408,0.5513458251953125
30,2,0.3386629,0.31790772,243,406,0.9686776399612427
30,3,0.33865565,0.32374722,243,414,0.08619304746389389
30,4,0.3119305,0.32034463,224,410,0.9727794528007507
30,5,0.309482,0.34985724,222,447,0.9710655212402344
30,6,0.2803037,0.34604606,201,442,0.9976396560668945
30,7,0.30469862,0.38563615,219,493,0.6755726933479309
30,8,0.26352966,0.3834886,189,490,0.9932083487510681
30,9,0.32650757,0.39796907,235,509,0.6917986273765564
30,10,0.30615553,0.4015387,220,513,0.9805918335914612
30,11,0.26021197,0.4155995,187,531,0.9829832315444946
30,12,0.23748755,0.41480437,170,530,0.995612621307373
30,13,0.29776344,0.46669155,214,597,0.9422796964645386
30,14,0.27891323,0.46689582,200,597,0.9862599968910217
30,15,0.25743157,0.51618296,185,660,0.8517709374427795
30,16,0.22956505,0.51891273,165,664,0.9461715221405029
31,0,0.34625316,0.32035312,249,410,0.9467207789421082
31,1,0.35023206,0.31620875,252,404,0.5539294481277466
31,2,0.33850425,0.31500417,243,403,0.96839839220047
31,3,0.33895102,0.32081646,244,410,0.08463887870311737
31,4,0.311111,0.3171432,223,405,0.9713084101676941
31,5,0.3100778,0.3468803,223,444,0.9707284569740295
31,6,0.27988768,0.34288025,201,438,0.9975786805152893
31,7,0.3067876,0.38213393,220,489,0.689292848110199
31,8,0.2653799,0.38008082,191,486,0.9933487772941589
31,9,0.3289012,0.39613968,236,507,0.7088187336921692
31,10,0.30993605,0.3997592,223,511,0.9814106822013855
31,11,0.26291415,0.41458958,189,530,0.9845879077911377
31,12,0.23887528,0.41372627,171,529,0.9960052371025085
31,13,0.30037025,0.46910062,216,600,0.9476006031036377
31,14,0.27648482,0.469198,199,600,0.9874306917190552
31,15,0.26117083,0.5185531,188,663,0.8617149591445923
31,16,0.22418942,0.5211697,161,667,0.9498409628868103
32,0,0.35041615,0.31755733,252,406,0.861818790435791
32,1,0.35108688,0.31271863,252,400,0.42584386467933655
32,2,0.34303808,0.3123641,246,399,0.8691725730895996
32,3,0.33505788,0.31484264,241,402,0.17467373609542847
32,4,0.31977674,0.3152046,230,403,0.8709827065467834
32,5,0.31846678,0.3472425,229,444,0.9215355515480042
32,6,0.28325927,0.33936673,203,434,0.9929118752479553
32,7,0.30665767,0.39092678,220,500,0.764128565788269
32,8,0.26186535,0.37470317,188,479,0.98838871717453
32,9,0.33469704,0.3994239,240,511,0.7711594700813293
32,10,0.31263787,0.4015511,225,513,0.9745718836784363
32,11,0.27341536,0.41478047,196,530,0.9786277413368225
32,12,0.24784072,0.4126912,178,528,0.9932589530944824
32,13,0.31202233,0.47337574,224,605,0.955371618270874
32,14,0.28198826,0.47185627,203,603,0.9862483143806458
32,15,0.27849036,0.5165032,200,661,0.9007689356803894
32,16,0.22292078,0.519642,160,665,0.9511466026306152
33,0,0.35203093,0.31516483,253,403,0.8824478983879089
33,1,0.3532971,0.3101348,254,396,0.44232454895973206
33,2,0.34327117,0.3100858,247,396,0.8940584659576416
33,3,0.339783,0.31141075,244,398,0.17859727144241333
33,4,0.3166323,0.3126448,227,400,0.9004205465316772
33,5,0.31947917,0.34279978,230,438,0.9452720880508423
33,6,0.285797,0.33710584,205,431,0.9958414435386658
33,7,0.30601344,0.3849074,220,492,0.7943986058235168
33,8,0.2701288,0.37156254,194,475,0.992516815662384
33,9,0.33495304,0.39735454,241,508,0.7896385192871094
33,10,0.31743625,0.39722195,228,508,0.9814923405647278
33,11,0.27551362,0.41267166,198,528,0.9913685917854309
33,12,0.25060856,0.41155356,180,526,0.997498095035553
33,13,0.3166746,0.47105113,228,602,0.9835923910140991
33,14,0.29166475,0.47307548,209,605,0.9955418705940247
33,15,0.2671469,0.51239425,192,655,0.961566686630249
33,16,0.2261359,0.52204204,162,668,0.9829187393188477
34,0,0.35400468,0.31457978,254,402,0.8587557673454285
34,1,0.35608363,0.309951,256,396,0.3893248736858368
34,2,0.34578744,0.3096408,248,396,0.8785069584846497
34,3,0.3442438,0.3120041,247,399,0.1621464341878891
34,4,0.3183428,0.31221473,229,399,0.9001286625862122
34,5,0.32189015,0.34152895,231,437,0.9470856189727783
34,6,0.28936675,0.33611473,208,430,0.9953102469444275
34,7,0.31173024,0.38246652,224,489,0.792019784450531
34,8,0.27625218,0.37067726,198,474,0.9919791221618652
34,9,0.33992675,0.3987696,244,510,0.7676378488540649
34,10,0.32369623,0.39446035,233,504,0.9792512655258179
34,11,0.27395493,0.41186422,197,527,0.9922502040863037
34,12,0.24791633,0.41117802,178,526,0.9976183772087097
34,13,0.32314742,0.46834773,232,599,0.9816350936889648
34,14,0.29302365,0.47318402,210,605,0.9949475526809692
34,15,0.26457307,0.5097839,190,652,0.9495534896850586
34,16,0.22233039,0.5227332,160,669,0.9773359298706055
35,0,0.3598137,0.31452328,259,402,0.867606520652771
35,1,0.36151826,0.30981115,260,396,0.39714914560317993
35,2,0.3512763,0.30932254,252,395,0.884036660194397
35,3,0.34949672,0.3119589,251,399,0.1567905694246292
35,4,0.32345268,0.31189007,232,399,0.902429461479187
35,5,0.32657215,0.3426339,235,438,0.950869619846344
35,6,0.2929266,0.33504108,210,428,0.9956335425376892
35,7,0.31461704,0.38566774,226,493,0.8089984059333801
35,8,0.2744377,0.36987725,197,473,0.9928037524223328
35,9,0.34368226,0.39967975,247,511,0.787591814994812
35,10,0.32048962,0.39578572,230,506,0.9816243052482605
35,11,0.27444717,0.41347003,197,529,0.9929221868515015
35,12,0.24702549,0.4119022,177,527,0.9978189468383789
35,13,0.33119473,0.46661368,238,597,0.9828948974609375
35,14,0.29584885,0.4703126,213,602,0.995315432548523
35,15,0.2694556,0.51047766,194,653,0.9517490863800049
35,16,0.2151933,0.5223344,154,668,0.9784039855003357
36,0,0.36644667,0.31819612,263,407,0.8250534534454346
36,1,0.36701784,0.31330448,264,401,0.3091909885406494
36,2,0.3596056,0.31282905,258,400,0.8373813033103943
36,3,0.35183015,0.31422573,253,402,0.13310232758522034
36,4,0.3363276,0.31444353,242,402,0.8753892779350281
36,5,0.33126095,0.3441655,238,440,0.9367735981941223
36,6,0.2969434,0.33603704,213,430,0.9957505464553833
36,7,0.31970197,0.38823694,230,496,0.815037727355957
36,8,0.27339536,0.37201697,196,476,0.994461178779602
36,9,0.3543134,0.401797,255,514,0.8194342851638794
36,10,0.3239931,0.40321937,233,516,0.9863130450248718
36,11,0.27517742,0.41293222,198,528,0.9932270646095276
36,12,0.24816263,0.41093674,178,525,0.9981389045715332
36,13,0.3335537,0.46727246,240,598,0.9861236810684204
36,14,0.2932167,0.46875352,211,600,0.9964917302131653
36,15,0.28240618,0.5126908,203,656,0.9647985696792603
36,16,0.21300688,0.52347636,153,670,0.9850509166717529
37,0,0.37228656,0.32144403,268,411,0.8830961585044861
37,1,0.37209037,0.31599346,267,404,0.41776883602142334
37,2,0.36393037,0.31560525,262,403,0.8919905424118042
37,3,0.35583353,0.31703585,256,405,0.15940798819065094
37,4,0.33747473,0.3178038,242,406,0.9044853448867798
37,5,0.33398268,0.34935284,240,447,0.9526865482330322
37,6,0.29923666,0.34026688,215,435,0.996362030506134
37,7,0.32194903,0.39326042,231,503,0.8338114023208618
37,8,0.27027714,0.37678832,194,482,0.9940762519836426
37,9,0.36202028,0.4055152,260,519,0.8277254700660706
37,10,0.31212434,0.40905875,224,523,0.9853025674819946
37,11,0.27591652,0.4173565,198,534,0.9934253692626953
37,12,0.24800974,0.41407782,178,530,0.9980415105819702
37,13,0.33997062,0.47365707,244,606,0.9865148663520813
37,14,0.29189882,0.46904904,210,600,0.996277391910553
37,15,0.29470095,0.5247224,212,671,0.9651532173156738
37,16,0.20674483,0.52434576,148,671,0.9844380021095276
38,0,0.3762767,0.32415503,270,414,0.8946524858474731
38,1,0.3752035,0.31870067,270,407,0.4293437898159027
38,2,0.3677376,0.31833404,264,407,0.8947104811668396
38,3,0.3548555,0.3206641,255,410,0.17599838972091675
38,4,0.33818328,0.32209024,243,412,0.906235933303833
38,5,0.33612996,0.35375294,242,452,0.9665476679801941
38,6,0.29662886,0.34725216,213,444,0.9959359169006348
38,7,0.32844442,0.39566475,236,506,0.869644820690155
38,8,0.25526732,0.383426,183,490,0.9926778078079224
38,9,0.3685039,0.4113317,265,526,0.8497224450111389
38,10,0.29270822,0.4133405,210,529,0.9826191663742065
38,11,0.27837685,0.42260304,200,540,0.9927783608436584
38,12,0.25037667,0.42012316,180,537,0.997463583946228
38,13,0.34204802,0.47639441,246,609,0.9823620915412903
38,14,0.30155432,0.47254187,217,604,0.9941750168800354
38,15,0.28440964,0.5264117,204,673,0.9491174221038818
38,16,0.21189252,0.5246564,152,671,0.9739684462547302
39,0,0.38037148,0.32542926,273,416,0.8972938060760498
39,1,0.3810706,0.320522,274,410,0.4796164035797119
39,2,0.36966562,0.31940776,266,408,0.8962370157241821
39,3,0.36823732,0.32440382,265,415,0.15502728521823883
39,4,0.33910507,0.32374126,244,414,0.8808442950248718
39,5,0.3527991,0.35999745,254,460,0.9443299770355225
39,6,0.29033127,0.34821504,209,445,0.9949473142623901
39,7,0.34103182,0.401999,245,514,0.8354461789131165
39,8,0.24025968,0.3816356,172,488,0.9921769499778748
39,9,0.3725011,0.4139049,268,529,0.8452513217926025
39,10,0.288399,0.41439566,207,530,0.9843215942382812
39,11,0.29022232,0.42775765,208,547,0.9887661337852478
39,12,0.2469805,0.42386302,177,542,0.9963382482528687
39,13,0.3514663,0.48107547,253,615,0.9754471182823181
39,14,0.2990004,0.47628316,215,609,0.9924942255020142
39,15,0.28177625,0.53020513,202,678,0.9379543662071228
39,16,0.20340966,0.52895224,146,677,0.9700127243995667
40,0,0.38144004,0.3257733,274,416,0.896818220615387
40,1,0.38286218,0.3206748,275,410,0.4860913157463074
40,2,0.3700481,0.31982246,266,409,0.9026530981063843
40,3,0.37122566,0.32458335,267,415,0.1542368084192276
40,4,0.339362,0.32444006,244,415,0.8858805894851685
40,5,0.3555541,0.3598804,255,460,0.9305148124694824
40,6,0.29095128,0.34890252,209,446,0.9947673082351685
40,7,0.32912478,0.39951983,236,511,0.7912037968635559
40,8,0.23091967,0.3788101,166,484,0.991746187210083
40,9,0.35512766,0.41463184,255,530,0.807650625705719
40,10,0.28434542,0.41212907,204,527,0.9830537438392639
40,11,0.30206892,0.42972684,217,550,0.9868573546409607
40,12,0.25670025,0.4265543,184,545,0.9961221814155579
40,13,0.35545188,0.48369756,255,619,0.9734602570533752
40,14,0.29702163,0.48047704,213,615,0.9925369620323181
40,15,0.28389603,0.53222996,204,681,0.9382840991020203
40,16,0.20000102,0.53276765,144,681,0.9717986583709717
41,0,0.38023105,0.32414186,273,414,0.9037944674491882
41,1,0.38194308,0.3196594,274,409,0.5061423182487488
41,2,0.36944664,0.31804544,266,407,0.9019750356674194
41,3,0.37209177,0.32540098,267,416,0.1447133719921112
41,4,0.33787686,0.32275823,243,413,0.872779905796051
41,5,0.36078855,0.36219406,259,463,0.937156081199646
41,6,0.28537586,0.34672827,205,443,0.9944666028022766
41,7,0.35439157,0.39950854,255,511,0.8202825784683228
41,8,0.21783273,0.37268502,156,477,0.9913525581359863
41,9,0.36940402,0.40200987,265,514,0.8341707587242126
41,10,0.24877188,0.4031682,179,516,0.9835947155952454
41,11,0.3038232,0.430962,218,551,0.9880195260047913
41,12,0.25290978,0.425817,182,545,0.9961777925491333
41,13,0.35522813,0.48272935,255,617,0.976793646812439
41,14,0.29646605,0.47827244,213,612,0.9930260181427002
41,15,0.2889614,0.5355154,208,685,0.9438328742980957
41,16,0.20910877,0.5365623,150,686,0.9733670949935913
42,0,0.38025835,0.32417613,273,414,0.9037352800369263
42,1,0.38191283,0.31968442,274,409,0.5060996413230896
42,2,0.3694771,0.31808335,266,407,0.9015165567398071
42,3,0.37203735,0.32538316,267,416,0.14483347535133362
42,4,0.33792478,0.32276893,243,413,0.8721467852592468
42,5,0.36096412,0.3621567,259,463,0.9376668930053711
42,6,0.2854272,0.3466794,205,443,0.9944663643836975
42,7,0.3549431,0.3995454,255,511,0.822100818157196
42,8,0.21787915,0.3726765,156,477,0.9913622736930847
42,9,0.36980802,0.401896,266,514,0.8356836438179016
42,10,0.24881954,0.4030818,179,515,0.9836360812187195
42,11,0.30396026,0.4308893,218,551,0.9881289601325989
42,12,0.25298443,0.42572403,182,544,0.9961968660354614
42,13,0.35511306,0.48275185,255,617,0.9769486784934998
42,14,0.2963865,0.478268,213,612,0.9930443167686462
42,15,0.2889553,0.53557,208,685,0.9439898133277893
42,16,0.2089752,0.5365384,150,686,0.9733737707138062
43,0,0.3759058,0.3231615,270,413,0.9229852557182312
43,1,0.37662455,0.3185591,271,407,0.5726482272148132
43,2,0.3647324,0.3178617,262,406,0.9138638973236084
43,3,0.36847073,0.32356396,265,414,0.19693726301193237
43,4,0.3323776,0.32242867,239,412,0.8958408236503601
43,5,0.3685313,0.36010572,265,460,0.9723309278488159
43,6,0.28029615,0.34511548,201,441,0.995585560798645
43,7,0.37156448,0.3974269,267,508,0.8843058347702026
43,8,0.21034792,0.36902413,151,472,0.9906842708587646
43,9,0.3682958,0.39833003,265,509,0.8581352233886719
43,10,0.24231187,0.39918482,174,510,0.9799321293830872
43,11,0.3111574,0.42982513,224,550,0.9935871362686157
43,12,0.25440675,0.4248375,183,543,0.9974521994590759
43,13,0.34224668,0.4827141,246,617,0.9819353818893433
43,14,0.2934597,0.4793405,211,613,0.9932259917259216
43,15,0.2973899,0.5335985,214,683,0.9398930072784424
43,16,0.23717338,0.53250515,170,681,0.9668025374412537
44,0,0.3691981,0.32252875,265,412,0.9507399797439575
44,1,0.37276056,0.31768188,268,406,0.7326077222824097
44,2,0.35867828,0.31739858,258,406,0.9411595463752747
44,3,0.36944386,0.32260704,265,412,0.28146037459373474
44,4,0.3263843,0.3211904,234,411,0.8988839387893677
44,5,0.37384978,0.3594328,269,460,0.9773786067962646
44,6,0.2729521,0.34541214,196,442,0.995555579662323
44,7,0.3806267,0.39740938,274,508,0.8934398889541626
44,8,0.20098521,0.3656687,144,468,0.9875055551528931
44,9,0.33601788,0.3976895,241,509,0.8741527199745178
44,10,0.22179836,0.39462382,159,505,0.9763357043266296
44,11,0.31843728,0.42977256,229,550,0.9927273988723755
44,12,0.25621837,0.4253541,184,544,0.9966174960136414
44,13,0.3325363,0.48122898,239,615,0.9813916683197021
44,14,0.29073647,0.48032093,209,614,0.9919370412826538
44,15,0.30840454,0.5406607,222,692,0.938248336315155
44,16,0.272,0.54325724,195,695,0.963717520236969
45,0,0.3656499,0.3228592,263,413,0.9450792074203491
45,1,0.3690395,0.31789693,265,406,0.6919128894805908
45,2,0.35556114,0.31788677,256,406,0.9363545179367065
45,3,0.3645355,0.32251498,262,412,0.24618002772331238
45,4,0.32117245,0.32145196,231,411,0.9001004099845886
45,5,0.37098643,0.35751456,267,457,0.9764261841773987
45,6,0.26463732,0.34785324,190,445,0.9960120916366577
45,7,0.38629138,0.3960471,278,506,0.8892861604690552
45,8,0.19104873,0.371613,137,475,0.9888659119606018
45,9,0.33552906,0.3996642,241,511,0.8680079579353333
45,10,0.19515288,0.39450583,140,504,0.9780828952789307
45,11,0.32326072,0.42967772,232,549,0.993497371673584
45,12,0.25909248,0.42755502,186,547,0.9971745014190674
45,13,0.3359852,0.4772541,241,610,0.9847446084022522
45,14,0.29588446,0.48009133,213,614,0.9938012957572937
45,15,0.31550634,0.5366851,227,686,0.9513098001480103
45,16,0.29417813,0.54398257,211,696,0.9727194309234619
46,0,0.359922,0.32245937,259,412,0.9331768155097961
46,1,0.36400196,0.31744435,262,406,0.6187379360198975
46,2,0.3493897,0.3170626,251,405,0.9199169874191284
46,3,0.36086515,0.32258177,259,412,0.2112434208393097
46,4,0.31579894,0.32086414,227,410,0.8887999653816223
46,5,0.3699601,0.3586003,266,459,0.9710842370986938
46,6,0.25616828,0.35105413,184,449,0.9969162940979004
46,7,0.3880583,0.39443746,279,504,0.8881727457046509
46,8,0.18368776,0.38045794,132,486,0.992807149887085
46,9,0.33928436,0.40044826,244,512,0.8805856108665466
46,10,0.20712239,0.4082513,149,522,0.9857081770896912
46,11,0.33413967,0.43644413,240,558,0.9945700764656067
46,12,0.26517916,0.43546343,190,557,0.9980772733688354
46,13,0.34129795,0.49602872,245,634,0.9883296489715576
46,14,0.30065838,0.5016502,216,642,0.9960348010063171
46,15,0.30537346,0.54386866,219,696,0.9631632566452026
46,16,0.29378456,0.5572813,211,713,0.9814225435256958
47,0,0.35558593,0.3234176,256,413,0.9248401522636414
47,1,0.3577955,0.318537,257,407,0.5761196613311768
47,2,0.3439086,0.31934056,247,408,0.9174820184707642
47,3,0.35273153,0.32373002,253,414,0.19871371984481812
47,4,0.30972078,0.32483345,222,415,0.9029358625411987
47,5,0.36152968,0.3561632,260,455,0.9737966060638428
47,6,0.25750965,0.35617298,185,455,0.9967693090438843
47,7,0.38625306,0.3887802,278,497,0.8905198574066162
47,8,0.19655783,0.39164442,141,501,0.9928285479545593
47,9,0.36997294,0.39582786,266,506,0.8646938800811768
47,10,0.23481856,0.42241746,169,540,0.9834681749343872
47,11,0.34413937,0.4369943,247,559,0.995650589466095
47,12,0.27746513,0.4414626,199,565,0.9984475374221802
47,13,0.36254585,0.4928102,261,630,0.9868583679199219
47,14,0.30355474,0.50877297,218,651,0.9955040812492371
47,15,0.33820546,0.53371257,243,683,0.9554851055145264
47,16,0.290816,0.5573303,209,713,0.9767836332321167
48,0,0.35128954,0.32455978,252,415,0.9479889273643494
48,1,0.35557032,0.31956688,256,409,0.6599168181419373
48,2,0.34035733,0.31943363,245,408,0.9433125853538513
48,3,0.3512132,0.3243038,252,415,0.22115035355091095
48,4,0.30584815,0.3233923,220,413,0.918819010257721
48,5,0.35674176,0.3577386,256,457,0.971289873123169
48,6,0.25674716,0.35854274,184,458,0.9976493716239929
48,7,0.37587008,0.3931512,270,503,0.8721902370452881
48,8,0.21381325,0.40324688,153,516,0.9942637085914612
48,9,0.3740358,0.40356502,269,516,0.8589372634887695
48,10,0.25671715,0.4283468,184,548,0.9869111776351929
48,11,0.34615877,0.43910235,249,562,0.9942684173583984
48,12,0.28195634,0.4422885,203,566,0.9982224106788635
48,13,0.35754055,0.4989946,257,638,0.9869245290756226
48,14,0.30273765,0.5085138,217,650,0.9961138963699341
48,15,0.3277625,0.54073924,235,692,0.9607685804367065
48,16,0.29207933,0.55703974,210,713,0.9817306995391846
49,0,0.35004303,0.32579273,252,417,0.9375560283660889
49,1,0.35330904,0.3205435,254,410,0.6000698208808899
49,2,0.3398526,0.32091007,244,410,0.9307794570922852
49,3,0.3465184,0.32393402,249,414,0.1989959329366684
49,4,0.3034178,0.32382926,218,414,0.9118314981460571
49,5,0.34954855,0.35409027,251,453,0.9746828675270081
49,6,0.25392866,0.35812932,182,458,0.997055172920227
49,7,0.36892673,0.39088383,265,500,0.892457902431488
49,8,0.2178018,0.40420574,156,517,0.993310809135437
